stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
8939,A135#167,NE 135 ST & NE 16 AV,,25.90036,-80.166581,,,,,,0
8940,A135#147,NE 135 ST & NE 14 AV,,25.900209,-80.170195,,,,,,0
8941,A135#127,NE 135 ST & NE 12 AV,,25.900037,-80.174412,,,,,,0
8942,A135##98,NE 135 ST & NE 9 AV,,25.899764,-80.181081,,,,,,0
8943,A135##77,NE 135 ST & NE 7 AV,,25.899646,-80.184482,,,,,,0
8944,A135##68,NE 135 ST & NE 6 AV,,25.899491,-80.187278,,,,,,0
8945,A135##48,NE 135 ST & NE 4 AV,,25.899303,-80.191202,,,,,,0
8946,OPAB##38,OPA LOCKA BD & NW 3 CT,,25.900059,-80.205181,,,,,,0
8947,OPAB##57,OPA LOCKA BD & NW 5 AV,,25.89998,-80.207126,,,,,,0
8948,A151BIS6,NE 151 ST & BISCAYNE BD,,25.915045,-80.156062,,,,,,0
8949,A151FIU6,NE 151 ST & OP FIU STADIUM,,25.915464,-80.148337,,,,,,0
8950,A151FIU8,NE 151 ST & FIU STADIUM,,25.915624,-80.14874,,,,,,0
8951,A151BIS7,NE 151 ST & BISCAYNE BD,,25.91527,-80.15598,,,,,,0
8952,A163#352,NE 163 ST & NE 35 AV,,25.928709,-80.134481,,,,,,0
8953,D22V1391,NW 22 AV & NW 139 ST,,25.900839,-80.235481,,,,,,0
8954,D22VBUR2,NW 22 AV & BURLINGTON ST,,25.903978,-80.235602,,,,,,0
8955,D22VWIL1,NW 22 AV & WILMINGTON ST,,25.905943,-80.235678,,,,,,0
8956,D22VGRA2,NW 22 AV & GRANT AV,,25.91171,-80.235955,,,,,,0
8957,D22VRUT4,NW 22 AV & RUTLAND ST,,25.906381,-80.235983,,,,,,0
8958,D22V1434,NW 22 AV & NW 143 ST,,25.904594,-80.235908,,,,,,0
8959,D22V1414,NW 22 AV & NW 141 ST,,25.902893,-80.235839,,,,,,0
8960,D22V1394,NW 22 AV & NW 139 ST,,25.900517,-80.23574,,,,,,0
8961,D27V1361,NW 27 AV & NW 136 ST,,25.898437,-80.243505,,,,,,0
8963,D27VALI1,NW 27 AV & ALI BABA AV,,25.904929,-80.243762,,,,,,0
8964,D27V1462,NW 27 AV & DUNAD AV,,25.907384,-80.243854,,,,,,0
8965,D27V1482,NW 27 AV & # 14851,,25.909575,-80.243937,,,,,,0
8966,D27VPER3,NW 27 AV & PERI ST,,25.910297,-80.244239,,,,,,0
8968,D27VSES4,NW 27 AV & SESAME ST,,25.906099,-80.244071,,,,,,0
8970,D27VWIL3,NW 27 AV & WILMINGTON ST,,25.901708,-80.243892,,,,,,0
8972,D27VOPA3,NW 27 AV & OPA LOCKA BD,,25.898328,-80.243785,,,,,,0
8973,D27V1323,NW 27 AV & NW 132 ST,,25.895218,-80.243654,,,,,,0
8985,SNBV1352,SINBAD AV & NW 135 ST,,25.897506,-80.247711,,,,,,0
8988,SNBVSUP4,SINBAD AV & SUPERIOR ST,,25.898571,-80.247845,,,,,,0
8989,PRVV1514,PERVIZ AV & NW 151 ST,,25.910871,-80.256443,,,,,,0
8990,PRVVHAR4,PERVIZ AV & HAREM AV,,25.907351,-80.255765,,,,,,0
8994,OPABALI4,OPA LOCKA BD & ALI BABA AV,,25.901261,-80.250555,,,,,,0
8995,OPABWES6,OPA LOCKA BD & WEST DR,,25.899543,-80.249039,,,,,,0
8996,OPABRUT7,OPA LOCKA BD & RUTLAND ST,,25.899678,-80.248929,,,,,,0
8997,OPABALI1,OPA LOCKA BD & ALI BABA AV,,25.901527,-80.250576,,,,,,0
8998,OPABCAL2,OPA LOCKA BD & CALIPH AV,,25.904065,-80.252122,,,,,,0
8999,PRVVSHR1,PERVIZ AV & SHARAR AV,,25.906419,-80.254811,,,,,,0
9000,PRVVHAR1,PERVIZ AV & HAREM AV,,25.907596,-80.255796,,,,,,0
9001,PRVVARA1,PERVIZ AV & ARABIA AV,,25.909819,-80.256287,,,,,,0
9003,D32V1311,NW 32 AV & NW 131 ST,,25.893122,-80.25149,,,,,,0
9005,D32V1351,NW 32 AV & NW 135 ST,,25.896756,-80.251617,,,,,,0
9006,D32V1354,NW 32 AV & NW 135 ST,,25.896541,-80.251825,,,,,,0
9008,D32V1313,NW 32 AV & NW 131 ST,,25.893622,-80.251731,,,,,,0
9009,37421352,NW 37/42 AV@NW 135 ST,,25.897308,-80.259498,,,,,,0
9010,37421353,NW 37/42 AV@NW 135 ST,,25.897342,-80.259793,,,,,,0
9011,D42V1192,NW 42 AV & NW 119 ST,,25.882529,-80.267095,,,,,,0
9012,D42V1261,NW 42 AV & # 12601,,25.885837,-80.267196,,,,,,0
9014,D42V1282,NW 42 AV & NW 128 ST,,25.890269,-80.26734,,,,,,0
9015,D42V1292,NW 42 AV & OP #12950,,25.891552,-80.267371,,,,,,0
9016,D42V1321,NW 42 AV & NW 132 ST,,25.893412,-80.26743,,,,,,0
9017,D42V1324,NW 42 AV & NW 132 ST,,25.893241,-80.26769,,,,,,0
9018,D42V1293,NW 42 AV & # 12950,,25.891683,-80.267646,,,,,,0
9019,D42V1284,NW 42 AV & NW 128 ST,,25.889502,-80.267579,,,,,,0
9020,D42V1264,NW 42 AV & # 12620,,25.88828,-80.267546,,,,,,0
9021,D42V1274,NW 42 AV & OP # 12601,,25.885717,-80.267457,,,,,,0
9023,D135#475,NW 135 ST & NW 47 AV,,25.896192,-80.275662,,,,,,0
9024,D135#456,NW 135 ST & NW 45 AV,,25.896311,-80.27189,,,,,,0
9025,D135#406,NW 135 ST & # 4050,,25.896431,-80.264311,,,,,,0
9026,D135#385,NW 135 ST & NW 38 CT,,25.89648,-80.262558,,,,,,0
9027,D135#365,NW 135 ST & # 3680,,25.896598,-80.258843,,,,,,0
9028,D135ALX5,NW 135 ST & ALEXANDRIA DR,,25.896761,-80.254891,,,,,,0
9029,D13532V6,NW 135 ST & NW 32 AV,,25.896898,-80.251318,,,,,,0
9031,D135#286,NW 135 ST & NW 28 AV,,25.897122,-80.245415,,,,,,0
9032,D13527V5,NW 135 ST & NW 27 AV,,25.897168,-80.244372,,,,,,0
9033,D135SIN8,NW 135 ST & SINBAD AV,,25.897172,-80.248268,,,,,,0
9034,D13532V7,NW 135 ST & NW 32 AV,,25.897048,-80.251477,,,,,,0
9035,D135ALX8,NW 135 ST & ALEXANDRIA DR,,25.896915,-80.254901,,,,,,0
9036,D135CAI8,NW 135 ST & CAIRO LA,,25.896801,-80.257963,,,,,,0
9037,D135#388,NW 135 ST & NW 38 CT,,25.896643,-80.26235,,,,,,0
9039,D135#408,NW 135 ST & OP # 4050,,25.896575,-80.264584,,,,,,0
9040,D135#428,NW 135 ST & NW 42 AV,,25.896592,-80.267903,,,,,,0
9041,D135#457,NW 135 ST & NW 45 AV,,25.896455,-80.272329,,,,,,0
9042,D135#477,NW 135 ST & NW 47 AV,,25.89637,-80.275094,,,,,,0
9043,OPAB#198,OPA LOCKA BD & NW 19 AV,,25.898376,-80.232209,,,,,,0
9045,OPAB#228,OPA LOCKA BD & NW 22 AV,,25.898234,-80.236055,,,,,,0
9046,OPAB#247,OPA LOCKA BD & NW 24 AV,,25.898125,-80.239641,,,,,,0
9047,OPAB#257,OPA LOCKA BD & # 2525,,25.898108,-80.241172,,,,,,0
9056,SZDBPER3,SHARAZAD BD & PERVIZ AV,,25.904545,-80.253122,,,,,,0
9063,ALIVPER3,ALI BABA AV & PERVIZ AV,,25.901419,-80.251345,,,,,,0
9074,D151#336,NW 151 ST & NW 33 CT,,25.91137,-80.254605,,,,,,0
9083,US#11701,US 1 & SW 170 ST,,25.611435,-80.346639,,,,,,0
9084,C77V1383,SW 77 AV & SW 138 ST,,25.642464,-80.317788,,,,,,0
9085,C77V1423,SW 77 AV & SW 142 ST,,25.639212,-80.317686,,,,,,0
9086,C77V1443,SW 77 AV & SW 144 ST,,25.637141,-80.317613,,,,,,0
9088,C77V1504,SW 77 AV & SW 150 ST,,25.631597,-80.317398,,,,,,0
9089,C77V1523,SW 77 AV & SW 152 ST,,25.629788,-80.317404,,,,,,0
9090,C77V1522,SW 77 AV & SW 152 ST,,25.629861,-80.317168,,,,,,0
9091,C77V1501,SW 77 AV & SW 150 ST,,25.631282,-80.31725,,,,,,0
9093,C77V1441,SW 77 AV & SW 144 ST,,25.63669,-80.31741,,,,,,0
9094,C77V1422,SW 77 AV & SW 142 ST,,25.638907,-80.317503,,,,,,0
9096,C77V1392,SW 77 AV & SW 139 ST,,25.641994,-80.317612,,,,,,0
9097,C87V1784,SW 87 AV & SW 178 ST,,25.604324,-80.332335,,,,,,0
9098,C87V1843,SW 87 AV & SW 184 ST,,25.599442,-80.332135,,,,,,0
9099,C87V1781,SW 87 AV & SW 178 ST,,25.60478,-80.332241,,,,,,0
9100,C97VGUA4,SW 97 AV & GUAVA ST,,25.603923,-80.348488,,,,,,0
9101,C97VIND3,SW 97 AV @ INDIGO ST,,25.60247,-80.34842,,,,,,0
9102,C97V1823,SW 97 AV @ SW 182 ST,,25.60061,-80.34828,,,,,,0
9103,FRJR1843,FRANJO RD @ SW 184 ST,,25.59896,-80.34822,,,,,,0
9104,C97V1822,SW 97 AV @ SW 182 ST,,25.60084,-80.34819,,,,,,0
9105,C97V1801,SW 97 AV @ SW 180 ST,,25.6025,-80.34829,,,,,,0
9106,C97VGUA1,SW 97 AV @ GUAVA ST,,25.60424,-80.3484,,,,,,0
9107,C16892V8,SW 168 ST & SW 92 AV,,25.614197,-80.341239,,,,,,0
9108,C168#947,SW 168 ST & SW 94 AV,,25.614075,-80.344816,,,,,,0
9109,C168#946,SW 168 ST & SW 94 AV,,25.613971,-80.344697,,,,,,0
9110,C16892V5,SW 168 ST & SW 92 AV,,25.614104,-80.341089,,,,,,0
9111,C174#977,SW 174 ST & 97 AV,SW 174 ST & SW 97 AV,25.608376,-80.348373,,,,,,0
9113,C152#787,SW 152 ST & SW 78 CT,,25.62954,-80.319298,,,,,,0
9114,C152#798,SW 152 ST & SW 79 AV,,25.629517,-80.32142,,,,,,0
9116,C15282V8,SW 152 ST & SW 82 AV,,25.629355,-80.325931,,,,,,0
9117,C152#848,SW 152 ST & SW 84 CT,,25.629266,-80.330506,,,,,,0
9119,C152#888,SW 152 ST & SW 88 AV,,25.629125,-80.336044,,,,,,0
9121,C152US17,SW 152 ST & US 1,,25.629045,-80.340309,,,,,,0
9122,C152US16,SW 152 ST & US 1,,25.628833,-80.34066,,,,,,0
9123,C152#895,SW 152 ST & SW 89 CT,,25.628917,-80.338757,,,,,,0
9124,C152#885,SW 152 ST & SW 88 AV,,25.62899,-80.335977,,,,,,0
9126,C152#845,SW 152 ST & SW 84 AV,,25.629142,-80.329795,,,,,,0
9127,C15282V5,SW 152 ST & SW 82 AV,,25.629255,-80.325931,,,,,,0
9129,C152#795,SW 152 ST & SW 79 AV,,25.629336,-80.321692,,,,,,0
9130,C152#786,SW 152 ST & SW 78 CT,,25.629443,-80.319228,,,,,,0
9131,C57V1042,SW 57 AV & SW 104 ST,,25.67492,-80.284272,,,,,,0
9133,C57V1001,SW 57 AV & SW 100 ST,,25.678641,-80.284433,,,,,,0
9134,C57V#971,SW 57 AV & SW 97 ST,,25.680944,-80.284486,,,,,,0
9135,C57V#941,SW 57 AV & SW 94 ST,,25.683389,-80.284548,,,,,,0
9136,C57V#911,SW 57 AV & SW 91 ST,,25.686255,-80.284648,,,,,,0
9137,C57V#913,SW 57 AV & SW 91 ST,,25.686741,-80.284785,,,,,,0
9138,C57V#943,SW 57 AV & SW 94 ST,,25.683688,-80.284688,,,,,,0
9139,C57V#973,SW 57 AV @ SW 97 ST,,25.68121,-80.28459,,,,,,0
9140,C57V1003,SW 57 AV & SW 100 ST,,25.678893,-80.28453,,,,,,0
9141,C57V1023,SW 57 AV & SW 102 ST,,25.67692,-80.28445,,,,,,0
9142,C57V1043,SW 57 AV & SW 104 ST,,25.675145,-80.28439,,,,,,0
9143,OCTRDEE3,OLD CUTLER RD & DEERING BAY,,25.645615,-80.291166,,,,,,0
9144,C67V#883,SW 67 AV & SW 88 ST,,25.689296,-80.303059,,,,,,0
9145,C67V12B4,SW 67 AV & SW 112 ST,,25.666437,-80.302405,,,,,,0
9146,C67V1154,SW 67 AV & SW 115 ST,,25.663927,-80.302298,,,,,,0
9148,C67V1203,SW 67 AV & SW 120 ST,,25.659161,-80.302142,,,,,,0
9149,C67V1243,SW 67 AV & SW 124 ST,,25.655972,-80.302019,,,,,,0
9150,C67V1242,SW 67 AV & SW 124 ST,,25.656345,-80.301924,,,,,,0
9151,C67V1201,SW 67 AV & SW 120 ST,,25.659556,-80.302017,,,,,,0
9153,C67V1151,SW 67 AV & SW 115 ST,,25.663955,-80.302207,,,,,,0
9154,C67V12B1,SW 67 AV & SW 112 ST,,25.666851,-80.302299,,,,,,0
9155,C67V#882,SW 67 AV & SW 88 ST,,25.689946,-80.302459,,,,,,0
9156,C77V1253,SW 77 AV & SW 125 TE,,25.654263,-80.318173,,,,,,0
9158,C77V1303,SW 77 AV & SW 130 ST,,25.650229,-80.318033,,,,,,0
9159,C77V1323,SW 77 AV & SW 132 ST,,25.648266,-80.317974,,,,,,0
9161,C77V1363,SW 77 AV & SW 136 ST,,25.644451,-80.317843,,,,,,0
9162,C77V1362,SW 77 AV & SW 136 ST,,25.644607,-80.317697,,,,,,0
9164,C77V1321,SW 77 AV & SW 132 ST,,25.647935,-80.317834,,,,,,0
9165,C77V1301,SW 77 AV & SW 130 ST,,25.649843,-80.317921,,,,,,0
9166,C77V1281,SW 77 AV & SW 128 ST,,25.651619,-80.317959,,,,,,0
9168,C88S68C7,SW 88 ST & SW 68 CT,,25.689018,-80.30529,,,,,,0
9169,C88SUS17,SW 88 ST & US 1,,25.68894,-80.307603,,,,,,0
9170,C88S#696,SW 88 ST & SW 69 CT,,25.688758,-80.307619,,,,,,0
9171,C88S68C6,SW 88 ST & SW 68 CT,,25.688857,-80.30512,,,,,,0
9172,C11159V7,SW 111 ST & SW 59 AV,,25.668307,-80.288004,,,,,,0
9173,C112#607,SW 112 ST & SW 60 CT,,25.668079,-80.291226,,,,,,0
9174,C112#627,SW 112 ST & SW 62 AV,,25.667292,-80.293815,,,,,,0
9175,C112#647,SW 112 ST & SW 64 AV,,25.667158,-80.298112,,,,,,0
9176,C112#658,SW 112 ST & SW 65 AV,,25.667127,-80.300433,,,,,,0
9177,C112#656,SW 112 ST & SW 65 AV,,25.667031,-80.300312,,,,,,0
9178,C112#645,SW 112 ST & SW 64 AV,,25.667078,-80.298452,,,,,,0
9179,C112#625,SW 112 ST & SW 62 AV,,25.667172,-80.294428,,,,,,0
9180,C112#605,SW 112 ST & SW 60 CT,,25.667769,-80.29179,,,,,,0
9181,C111#596,SW 111 ST & SW 59 AV,,25.668245,-80.287868,,,,,,0
9182,C12468V7,SW 124 ST & SW 68 AV,,25.655954,-80.303721,,,,,,0
9183,C12468C7,SW 124 ST & SW 68 CT,,25.655924,-80.305231,,,,,,0
9185,C124#718,SW 124 ST & SW 71 CT,,25.655793,-80.30968,,,,,,0
9187,C124#748,SW 124 ST & SW 74 CT,,25.655645,-80.314776,,,,,,0
9188,C124#746,SW 124 ST & SW 74 AV,,25.655539,-80.313951,,,,,,0
9189,C124#715,SW 124 ST & SW 71 CT,,25.655702,-80.309539,,,,,,0
9191,C12468C5,SW 124 ST & SW 68 CT,,25.655836,-80.305211,,,,,,0
9192,CLNVBAY1,COLLINS AV & 15800,COLLINS AV & #15800,25.921542,-80.122293,,,,,,0
9193,CLNV1591,COLLINS AV & 159 ST-KINGS PT DR,,25.923465,-80.122223,,,,,,0
9194,CLNV1601,COLLINS AV & 160 ST,,25.925404,-80.122163,,,,,,0
9195,CLNV1682,COLLINS AV AT 16900 BLK,Collins Ave & 16900 blk,25.931987,-80.121733,,,,,,0
9196,CLNV1701,COLLINS AV & 170 ST,,25.933874,-80.121606,,,,,,0
9197,CLNV1722,COLLINS AV & 172 ST,,25.935863,-80.121484,,,,,,0
9198,CLNV1741,COLLINS AV & 174 ST,,25.937453,-80.121388,,,,,,0
9199,CLNV1752,COLLINS AV & 175 TE(#17555),,25.939186,-80.121295,,,,,,0
9200,CLNV1782,COLLINS AV & 178 ST,,25.942574,-80.121087,,,,,,0
9201,CLNV1811,COLLINS AV & # 18101,,25.943802,-80.120993,,,,,,0
9202,CLNV1832,COLLINS AV & 183 ST,,25.945982,-80.12084,,,,,,0
9203,CLNV1851,COLLINS AV & 185 ST,,25.947026,-80.120769,,,,,,0
9204,CLNV1862,COLLINS AV & 186 ST,,25.94896,-80.120653,,,,,,0
9205,CLNV1892,COLLINS AV & 189 ST,,25.9501,-80.120567,,,,,,0
9206,CLNV1894,COLLINS AV & 189 ST,,25.950317,-80.121022,,,,,,0
9207,CLNV1863,COLLINS AV & 186 ST,,25.948841,-80.120966,,,,,,0
9208,CLNV1854,COLLINS AV & 185 ST,PARKING LOT,25.946862,-80.12111,,,,,,0
9209,CLNV1834,COLLINS AV & 183 ST,,25.945441,-80.121205,,,,,,0
9210,CLNV1824,COLLINS AV & 182 ST,,25.944527,-80.121254,,,,,,0
9211,CLNV1804,COLLINS AV & # 18080,,25.943028,-80.12135,,,,,,0
9212,CLNV1784,COLLINS AV & 178 ST,,25.941074,-80.121482,,,,,,0
9213,CLNV1743,COLLINS AV & 174 ST,,25.937859,-80.121684,,,,,,0
9214,CLNV1723,COLLINS AV & 172 ST,,25.935862,-80.121798,,,,,,0
9215,CLNV1704,COLLINS AV & 170 ST,,25.933377,-80.121945,,,,,,0
9216,CLNV1684,COLLINS AV & # 16830,,25.932029,-80.122043,,,,,,0
9217,CLNVATL4,COLLINS AV & ATLANTIC AV,,25.92661,-80.122456,,,,,,0
9218,CLNV1593,COLLINS AV & 159 ST-KINGS PT DR,,25.924047,-80.122502,,,,,,0
9219,CLNVBAY3,COLLINS AV & BAYVIEW DR-158 ST,,25.921913,-80.122561,,,,,,0
9220,CLNV1564,COLLINS AV & OP # 15645,,25.921922,-80.122559,,,,,,0
9221,NBRD1784,N BAY RD & 178 DR,,25.938964,-80.126203,,,,,,0
9222,NBRD1781,N BAY RD & 178 DR,,25.938864,-80.126073,,,,,,0
9223,A163NBR7,NE 163 ST & N BAY RD,,25.930655,-80.12566,,,,,,0
9226,174SCOL8,174 ST & COLLINS AV,,25.937726,-80.122104,,,,,,0
9227,174S##27,174 ST & # 231,,25.937221,-80.124725,,,,,,0
9228,178DCHU5,178 DR & CHURCH ST,,25.940071,-80.124849,,,,,,0
9229,178D1781,178 DR & 178 ST,,25.94102,-80.123543,,,,,,0
9230,178SATL8,178 ST & ATLANTIC BD,,25.941464,-80.123152,,,,,,0
9232,C57V#503,SW 57 AV & SW 50 ST,,25.725216,-80.286224,,,,,,0
9233,C57V#663,SW 57 AV & SW 66 ST,,25.710058,-80.285712,,,,,,0
9234,C57V#683,SW 57 AV & SW 68 ST,,25.708194,-80.285664,,,,,,0
9235,C57V#744,SW 57 AV & SW 74 TE,,25.70178,-80.285332,,,,,,0
9236,C57V#773,SW 57 AV & SW 77 TE,,25.699531,-80.285261,,,,,,0
9237,C57V#803,SW 57 AV & SW 80 ST,,25.697159,-80.28519,,,,,,0
9238,C57V#833,SW 57 AV & SW 83 ST,,25.69447,-80.285079,,,,,,0
9239,C57V#883,SW 57 AV & SW 88 ST,,25.689805,-80.284929,,,,,,0
9241,C59P#673,SW 59 PL & SW 67 ST,,25.708781,-80.290712,,,,,,0
9242,C59P#694,SW 59 PL & SW 69 ST,,25.706492,-80.290609,,,,,,0
9244,C59P#691,SW 59 PL & SW 69 ST,,25.706749,-80.290492,,,,,,0
9245,C59P#682,SW 59 PL & SW 68 ST,,25.708135,-80.290567,,,,,,0
9248,C62V#644,SW 62 AV & SW 64 ST,,25.710554,-80.293798,,,,,,0
9249,C62V#683,SW 62 AV & SW 68 ST,,25.708466,-80.293691,,,,,,0
9250,C62V#704,SW 62 AV & SW 70 ST,,25.705587,-80.293553,,,,,,0
9254,C62V#702,SW 62 AV & SW 70 ST,,25.706192,-80.293395,,,,,,0
9255,C62V#682,SW 62 AV & SW 68 ST,,25.708343,-80.2935,,,,,,0
9256,C62V#641,SW 62 AV & SW 64 ST,,25.711059,-80.29364,,,,,,0
9258,C67V#643,SW 67 AV & SW 64 ST,,25.711076,-80.301977,,,,,,0
9259,C67V#654,SW 67 AV & SW 65 TE,,25.709362,-80.301873,,,,,,0
9262,C67V#704,SW 67 AV & # 7000,,25.704644,-80.301521,,,,,,0
9263,C67V#724,SW 67 AV & SW 72 ST,,25.702837,-80.301401,,,,,,0
9266,C67V#803,SW 67 AV & SW 80 ST,,25.696593,-80.301176,,,,,,0
9267,C67V#802,SW 67 AV & SW 80 ST,,25.696783,-80.301082,,,,,,0
9270,C67V#742,SW 67 AV & SW 74 ST,,25.702255,-80.301239,,,,,,0
9271,C67V#722,SW 67 AV & SW 72 ST,,25.704377,-80.301381,,,,,,0
9274,C67V#651,SW 67 AV & SW 65 TE,,25.709367,-80.301765,,,,,,0
9276,C67V#621,SW 67 AV & SW 62 TE,,25.712296,-80.301935,,,,,,0
9277,C67V#612,SW 67 AV & SW 61 ST,,25.714331,-80.302046,,,,,,0
9279,C67V#571,SW 67 AV & SW 57 TE,,25.716864,-80.302194,,,,,,0
9280,C67V#541,SW 67 AV & SW 54 ST,,25.719968,-80.302313,,,,,,0
9283,C67V#481,SW 67 AV & SW 48 ST,,25.725783,-80.302472,,,,,,0
9290,C56S#646,SW 56 ST & SW 64 AV,,25.718473,-80.297856,,,,,,0
9292,C56S#625,SW 56 ST & SW 62 AV,,25.718552,-80.294301,,,,,,0
9294,C56S67V7,SW 56 ST & SW 67 AV,,25.718498,-80.301972,,,,,,0
9295,C64S#608,SW 64 ST & SW 60 AV,,25.711455,-80.291928,,,,,,0
9296,C64S#605,SW 64 ST & SW 60 AV,,25.71134,-80.29189,,,,,,0
9302,C72S68C6,SW 72 ST & SW 68 CT,,25.703518,-80.304247,,,,,,0
9303,C72S67V6,SW 72 ST & SW 67 AV,,25.703657,-80.301013,,,,,,0
9304,C72S#645,SW 72 ST & SW 64 CT,,25.703819,-80.298038,,,,,,0
9305,C72S#626,SW 72 ST & SW 62 PL,,25.703958,-80.294339,,,,,,0
9306,C72S#616,SW 72 ST & SW 61 CT,,25.704104,-80.291879,,,,,,0
9307,C72S#585,SW 72 ST & SW 58 AV,,25.704287,-80.287491,,,,,,0
9308,C72S#587,SW 72 ST & SW 58 AV,,25.704435,-80.287192,,,,,,0
9309,C72S#617,SW 72 ST & SW 61 AV,,25.704342,-80.291295,,,,,,0
9310,C72S#628,SW 72 ST & SW 62 AV,,25.704194,-80.294457,,,,,,0
9312,C72S#657,SW 72 ST & SW 65 AV,,25.703971,-80.299173,,,,,,0
9313,C72S67V7,SW 72 ST & SW 67 AV,,25.703878,-80.301129,,,,,,0
9319,CLNV#882,COLLINS AV & 88 ST,,25.873455,-80.121301,,,,,,0
9323,CLNV#931,COLLINS AV & 93 ST,,25.881703,-80.12213,,,,,,0
9324,CLNV#941,COLLINS AV & 94 ST,,25.883307,-80.122284,,,,,,0
9326,HRDV#943,HARDING AV & 94 ST,,25.883766,-80.123515,,,,,,0
9327,HRDV#934,HARDING AV & 93 ST,,25.88142,-80.123238,,,,,,0
9329,HRDVSUR4,HARDING AV & SURFSIDE BD,,25.877775,-80.122852,,,,,,0
9330,HRDV90S3,HARDING AV & 90 ST,,25.876352,-80.122672,,,,,,0
9340,BAYD#961,BAY DR & 96 ST,,25.886639,-80.126946,,,,,,0
9347,88STHAR7,88 ST & HARDING AV,,25.873265,-80.122091,,,,,,0
9351,C107##62,SW 107 AV & SW 6 ST,,25.763286,-80.368426,,,,,,0
9358,D112##31,NW 112 AV & NW 3 ST,,25.771407,-80.377171,,,,,,0
9359,D112##51,NW 112 AV & NW 5 ST,,25.773326,-80.377343,,,,,,0
9364,D7ST1116,NW 7 ST & NW 111 PL,,25.775357,-80.376253,,,,,,0
9365,WFLG1155,W FLAGLER ST & SW 115 AV,,25.768109,-80.383329,,,,,,0
9366,WFLG1145,W FLAGLER ST & SW 114 AV,,25.768148,-80.381379,,,,,,0
9367,WFLG1146,W FLAGLER ST & SW 114 AV,W FLAGLER ST & SW 113TH CT,25.768134,-80.380251,,,,,,0
9368,WFLG13A6,W FLAGLER ST & SW 113 AV,,25.768205,-80.378424,,,,,,0
9369,WFLG12V6,W FLAGLER ST & SW 112 AV,,25.768284,-80.376481,,,,,,0
9370,WFLG1096,W FLAGLER ST & SW 109 AV,,25.768304,-80.373543,,,,,,0
9371,WFLG1086,W FLAGLER ST & SW 108 AV,,25.768347,-80.370605,,,,,,0
9372,WFLG1056,W FLAGLER ST & SW 105 PL,,25.768453,-80.366139,,,,,,0
9373,WFLG1036,W FLAGLER ST & SW 103 AV,,25.768541,-80.363489,,,,,,0
9374,WFLG1127,W FLAGLER ST & 112 AV,W FLAGLER ST & NW 112 AV,25.7685,-80.376723,,,,,,0
9375,WFLG1138,W FLAGLER ST & # 11303,,25.768441,-80.37911,,,,,,0
9376,C4ST12V6,SW 4 ST & SW 112 AV,,25.764643,-80.376275,,,,,,0
9378,C4ST1095,SW 4 ST & SW 109 AV,,25.76472,-80.37286,,,,,,0
9379,C4ST1086,SW 4 ST & SW 108 AV,,25.764788,-80.370323,,,,,,0
9380,C4ST1078,SW 4 ST & SW 107 AV,,25.764911,-80.369576,,,,,,0
9381,C4ST1097,SW 4 ST @ SW 109 AV,,25.76485,-80.37255,,,,,,0
9383,C4ST12V7,SW 4 ST & SW 112 AV,,25.764738,-80.376601,,,,,,0
9384,D62V#394,NW 62 AV & NW 39 TE,,25.810149,-80.297297,,,,,,0
9385,D62V#391,NW 62 AV & NW 39 ST,,25.809761,-80.297193,,,,,,0
9387,D36S#588,NW 36 ST & # 5887,,25.807664,-80.292625,,,,,,0
9388,D36S#627,NW 36 ST & NW 62 AV,,25.80765,-80.296955,,,,,,0
9389,D36S#638,NW 36 ST & # 6355,,25.807328,-80.30068,,,,,,0
9390,D36S#667,NW 36 ST & NW 66 AV,,25.807308,-80.302694,,,,,,0
9391,D37S#626,NW 37 ST & NW 62 AV,,25.808032,-80.296902,,,,,,0
9392,D37S#595,NW 37 ST & NW 59 AV,,25.808041,-80.293428,,,,,,0
9393,D38S57V5,NW 38 ST & NW 57 AV,,25.808929,-80.289501,,,,,,0
9394,D41SBEV6,NW 41 ST & BEVERLY DR,,25.81165,-80.299056,,,,,,0
9395,D41S#625,NW 41 ST & NW 62 AV,,25.811653,-80.297407,,,,,,0
9396,C67V#211,SW 67 AV & SW 21 ST,,25.750529,-80.303492,,,,,,0
9397,C67V#181,SW 67 AV & SW 18 ST,,25.753513,-80.303536,,,,,,0
9398,C67V#142,SW 67 AV & SW 14 ST,,25.75818,-80.30362,,,,,,0
9400,C67V#101,SW 67 AV & SW 10 ST,,25.760904,-80.30372,,,,,,0
9401,C8ST#655,SW 8 ST & SW 65 AV,,25.76306,-80.302082,,,,,,0
9402,C8ST#645,SW 8 ST & SW 64 AV,,25.763116,-80.300107,,,,,,0
9404,C8ST#626,SW 8 ST & SW 62 AV,,25.763245,-80.295388,,,,,,0
9406,C8ST#596,SW 8 ST & SW 59 AV,,25.763363,-80.291474,,,,,,0
9425,MSPRCIRS,MIA SPGS CRC & ROYAL POINCIANA BLVD,MIA SPRINGS CIR & N ROYAL POINCIANA,25.821609,-80.282089,,,,,,0
9445,D18317_7,NW 183 ST & NW 17 AV,,25.941685,-80.228787,,,,,,0
9456,WCCD1933,W COUNTRY CLUB DR & OP #19333 (S/N),,25.954975,-80.13899,,,,,,0
