route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14456,11,4828974,DOWNTOWN,,0,1403223,123745,0,0
14456,11,4829184,DOWNTOWN,,0,1403225,123746,0,0
14456,11,4828975,DOWNTOWN,,0,1403220,123745,0,0
14456,11,4829185,DOWNTOWN,,0,1403218,123746,0,0
14456,11,4828976,DOWNTOWN,,0,1403224,123745,0,0
14456,11,4829186,DOWNTOWN,,0,1403222,123746,0,0
14456,11,4828977,DOWNTOWN,,0,1403217,123745,0,0
14456,11,4829187,DOWNTOWN,,0,1403219,123746,0,0
14456,11,4829397,SCHOOL BOARD,,1,1403217,123747,0,0
14456,11,4829188,FINANCIAL DISTRICT,,1,1403219,123748,0,0
14456,11,4829398,SCHOOL BOARD,,1,1403221,123747,0,0
14456,11,4829189,FINANCIAL DISTRICT,,1,1403223,123748,0,0
14456,11,4829399,SCHOOL BOARD,,1,1403225,123747,0,0
